frame_idx,psnr,ssim,lpips,psnr_temporal
451,40.638107,0.978917,0.030181,40.981966
452,31.865213,0.918825,0.072698,38.277561
453,29.673510,0.878095,0.107779,39.143771
454,31.762354,0.911306,0.082365,39.120964
455,40.090965,0.976719,0.034158,38.241071
456,32.145111,0.921121,0.071800,38.596348
457,32.233746,0.924840,0.069111,40.019247
458,40.530544,0.978376,0.030405,38.711098
459,40.273724,0.976380,0.036011,49.897966
460,29.228466,0.866079,0.152777,35.542298
461,23.551289,0.682009,0.323374,32.925198
462,22.995832,0.647127,0.342897,37.498992
463,27.572361,0.819130,0.188408,32.779347
464,40.530807,0.978213,0.032846,33.767230
465,40.768471,0.979661,0.029395,51.187728
466,25.318153,0.736491,0.250433,31.437575
467,18.224592,0.427445,0.478027,26.589026
468,16.891973,0.392421,0.498007,32.441452
469,21.716530,0.641541,0.326875,27.238710
470,40.157028,0.977097,0.032362,27.789960
471,28.556583,0.847686,0.126451,34.806020
472,29.276630,0.861661,0.129312,36.522578
473,40.474743,0.978303,0.030810,35.570357
474,40.532356,0.978335,0.031454,50.193744
475,40.741314,0.979632,0.027666,49.752831
476,41.002308,0.980589,0.026887,50.394143
477,40.775318,0.979711,0.027818,50.232464
478,40.522011,0.978524,0.030080,49.406133
479,40.492485,0.978605,0.027509,49.123219
